date,cot_net_z,cot_change_z,gld_flow_z,usd_return_20d,real_yield_change_20d,vix_z
1996-09-06,-0.2038799621,0.3042879214,,,,2.309876737
1996-09-07,-0.203509628,0.005040546107,,,,0.5519167271
1996-09-08,-0.203139363,0.005040546107,,,,0.5458087639
1996-09-09,-1.007491661,-2.239578125,,,,0.5396953932
1996-09-10,-1.002043805,-2.20904803,,,,0.1456087324
1996-09-11,-0.9966332101,-2.179473904,,,,0.07985332373
1996-09-12,-0.9912593103,-2.150803908,,,,-0.02969783406
1996-09-13,-0.9859215501,-2.122990063,,,,-0.0828641237
1996-09-14,-0.9806193852,0.04651409902,,,,-0.5020377575
1996-09-15,-0.975352282,0.04651409902,,,,-0.5071703685
1996-09-16,-1.571420074,-1.596689227,,,,-0.5123487462
1996-09-17,-1.556892412,-1.581398084,,,,-0.3944598708
1996-09-18,-1.54261335,-1.566380661,,,,-0.2264741111
1996-09-19,-1.528574833,-1.551627752,,,,-0.1597647705
1996-09-20,-1.514769163,-1.537130573,,,,-0.06991523577
1996-09-21,-1.501188976,0.09476339184,,,,-0.2813709244
1996-09-22,-1.487827225,0.09476339184,,,,-0.2850530191
1996-09-23,-2.075367001,-1.595396877,,,,-0.2887545876
1996-09-24,-2.051151639,-1.596570432,,,,0.1538683497
1996-09-25,-2.027597827,-1.598546444,,,,0.1435792065
1996-09-26,-2.004675364,-1.601389089,,,,0.01229810269
1996-09-27,-1.982356009,-1.605171758,,,,-0.05436195762
1996-09-28,-1.960613326,0.1948808272,,,,-0.06793536133
1996-09-29,-1.939422539,0.1948808272,,,,-0.07608432453
1996-09-30,-1.598268419,1.20360127,,,,-0.08437264846
1996-10-01,-1.587116479,1.209243371,,,,0.3931276801
1996-10-02,-1.576224917,1.214935415,,,,0.4443527099
1996-10-03,-1.565590406,1.220678227,,,,0.2821541444
1996-10-04,-1.55521002,1.226472653,,,,0.2695522261
1996-10-05,-1.545081235,0.2081237363,,,,-0.8975615112
1996-10-06,-1.535201927,0.2081237363,,,,-0.9145962261
1996-10-07,-1.623745604,-0.08437358881,,,,-0.9322004099
1996-10-08,-1.615420052,-0.080573672,,,,-0.7605532924
1996-10-09,-1.60742228,-0.07676272219,,,,-0.4861743869
1996-10-10,-1.599755978,-0.07294048159,,,,-0.1814806773
1996-10-11,-1.592425702,-0.06910668821,,,,-0.08501671406
1996-10-12,-1.58543694,0.2296397877,,,,-0.8479706003
1996-10-13,-1.578796171,0.2296397877,,,,-0.8583936137
1996-10-14,-1.436064437,0.6196776586,,,,-0.8690185272
1996-10-15,-1.426697478,0.6136389291,,,,-0.8395264102
1996-10-16,-1.417530269,0.6076078144,,,,-0.3891856351
1996-10-17,-1.408561537,0.6015834835,,,,-0.5449215401
1996-10-18,-1.399790307,0.5955650969,,,,-0.6761731768
1996-10-19,-1.391215908,0.1934825732,,,,-0.8951232166
1996-10-20,-1.382837975,0.1934825732,,,,-0.8974016919
1996-10-21,-1.657159437,-0.6376395906,,,,-0.8996884105
1996-10-22,-1.649153552,-0.6318419472,,,,-0.3107025573
1996-10-23,-1.641506053,-0.6260575621,,,,-0.0371190877
1996-10-24,-1.634222264,-0.6202858035,,,,-0.006282589723
1996-10-25,-1.627308563,-0.6145260396,,,,0.2831712649
1996-10-26,-1.620772462,0.2284236548,,,,0.5433286849
1996-10-27,-1.614622702,0.2284236548,,,,0.5385400498
1996-10-28,-1.106903056,1.654957603,,,,0.5337605918
1996-10-29,-1.100736268,1.638766913,,,,1.220152265
1996-10-30,-1.094705089,1.622883671,,,,1.173387999
1996-10-31,-1.08881211,1.607297151,,,,1.295270161
1996-11-01,-1.083060271,1.591997142,,,,1.042813409
1996-11-02,-1.077452893,0.1732216938,,,,0.890158259
1996-11-03,-1.071993711,0.1732216938,,,,0.8830271396
1996-11-04,-0.9749830048,0.4114974353,,,,0.8759393994
1996-11-05,-0.9679565233,0.4059011568,,,,0.9693138523
1996-11-06,-0.9609967763,0.400292413,,,,0.7075954307
1996-11-07,-0.9541031745,0.3946703205,,,,0.2569388896
1996-11-08,-0.947275192,0.3890339736,,,,0.4152205473
1996-11-09,-0.9405123678,0.1411619047,,,,-0.5280262462
1996-11-10,-0.9338143087,0.1411619047,,,,-0.5252790198
1996-11-11,-1.700793752,-1.936719324,,,,-0.5225380621
1996-11-12,-1.686830253,-1.915484809,,,,-1.655738181
1996-11-13,-1.673170815,-1.894752405,,,,-0.7859350789
1996-11-14,-1.65980778,-1.874501028,,,,-1.087401694
1996-11-15,-1.646733962,-1.854710814,,,,-1.788901518
1996-11-16,-1.63394263,0.1706966954,,,,-1.417062726
1996-11-17,-1.621427487,0.1706966954,,,,-1.416500564
1996-11-18,-0.6007979413,2.748953805,,,,-1.416521538
1996-11-19,-0.5947230795,2.697205308,,,,-0.8992514614
1996-11-20,-0.5886519712,2.647841977,,,,-0.8185563452
1996-11-21,-0.5825836861,2.600679019,,,,-0.3302103043
1996-11-22,-0.5765172779,2.555551123,,,,-0.4429918376
1996-11-23,-0.5704517837,0.1006575834,,,,-1.016377163
1996-11-24,-0.564386222,0.1006575834,,,,-1.009949213
1996-11-25,-0.6998685394,-0.230389907,,,,-1.003570522
1996-11-26,-0.6937048723,-0.2282136782,,,,-0.3287115959
1996-11-27,-0.6875612931,-0.22603809,,,,0.3954018262
1996-11-28,-0.6814371521,-0.2238631109,,,,0.394956043
1996-11-29,-0.675331811,-0.2216887099,,,,0.3976323628
1996-11-30,-0.6692446423,0.1117204332,,,,0.5205597619
1996-12-01,-0.6631750304,0.1117204332,,,,0.5202527561
1996-12-02,-1.128683464,-0.9604274408,,,,0.5199458627
1996-12-03,-1.120634642,-0.9574898414,,,,1.060101254
1996-12-04,-1.112681836,-0.9545640861,,,,1.566106599
1996-12-05,-1.104823854,-0.9516500732,,,,1.054274118
1996-12-06,-1.097059588,-0.9487477025,,,,1.197639817
1996-12-07,-1.089388019,0.1195362534,,,,1.662091152
1996-12-08,-1.081808218,0.1195362534,,,,1.662709973
1996-12-09,-1.628067873,-1.106596825,,,,1.663329304
1996-12-10,-1.617200703,-1.09791491,,,,0.9336544325
1996-12-11,-1.606613914,-1.089315601,,,,1.016459063
1996-12-12,-1.596304941,-1.080796966,,,,2.212192217
1996-12-13,-1.586271691,-1.072357126,,,,2.681104311
1996-12-14,-1.576512555,0.1529955372,,,,3.036374366
1996-12-15,-1.56702641,0.1529955372,,,,2.970004024
1996-12-16,-0.8053371824,1.773615232,,,,2.907271792
1996-12-17,-0.8001517295,1.758466918,,,,3.398909822
1996-12-18,-0.79505245,1.743590398,,,,2.6019033
1996-12-19,-0.7900428715,1.728976923,,,,1.787511151
1996-12-20,-0.785126945,1.714618134,,,,1.396627734
1996-12-21,-0.7803090952,0.124027101,,,,1.437080969
1996-12-22,-0.7755942788,0.124027101,,,,1.428470856
1996-12-23,-0.3663032209,0.9152452378,,,,1.419956406
1996-12-24,-0.3593317654,0.912229659,,,,1.797161056
1996-12-25,-0.3522870491,0.909226303,,,,1.292072897
1996-12-26,-0.345163771,0.9062350607,,,,1.284237029
1996-12-27,-0.3379561547,0.9032558246,,,,1.221373901
1996-12-28,-0.3306578842,0.1140013516,,,,1.530072193
1996-12-29,-0.3232620281,0.1140013516,,,,1.515830474
1996-12-30,-0.75766022,-0.6803587073,,,,1.501826186
1996-12-31,-0.7512658075,-0.694540937,,,,1.709129074
1997-01-01,-0.744897639,-0.70914841,,,,2.499939637
1997-01-02,-0.7385549499,-0.7242067543,,,,2.460733313
1997-01-03,-0.7322369848,-0.7397438326,,,,2.545948346
1997-01-04,-0.7259429978,0.08480434334,,,,1.38510418
1997-01-05,-0.7196722519,0.08480434334,,,,1.373404942
1997-01-06,-0.9209197791,-0.2939496757,,,,1.361872088
1997-01-07,-0.9139183125,-0.2933978204,,,,1.775222617
1997-01-08,-0.906969315,-0.2928461787,,,,1.456033132
1997-01-09,-0.9000719485,-0.2922947501,,,,1.934902492
1997-01-10,-0.8932254106,-0.2917435338,,,,2.285800297
1997-01-11,-0.8864289345,0.08733820752,,,,1.560588879
1997-01-12,-0.8796817892,0.08733820752,,,,1.54671796
1997-01-13,-0.5653559845,0.6330520873,,,,1.533076485
1997-01-14,-0.5593219613,0.6297786898,,,,1.632957287
1997-01-15,-0.5532868588,0.6265156517,,,,1.312755192
1997-01-16,-0.5472496847,0.6232628552,,,,1.371267075
1997-01-17,-0.5412094253,0.6200201837,,,,1.472857757
1997-01-18,-0.5351650436,0.07314813245,,,,0.9376261055
1997-01-19,-0.529115478,0.07314813245,,,,0.9304426344
1997-01-20,-1.279222241,-1.221036044,,,,0.9233094809
1997-01-21,-1.27211443,-1.211067191,,,,0.8999862379
1997-01-22,-1.265182675,-1.2012112,,,,0.4699948786
1997-01-23,-1.258428992,-1.191465206,,,,0.07905960527
1997-01-24,-1.251855781,-1.181826436,,,,0.8168660263
1997-01-25,-1.245465852,0.1093079029,,,,1.269727972
1997-01-26,-1.239262457,0.1093079029,,,,1.259227908
1997-01-27,-0.4242650047,1.428005297,,,,1.248855537
1997-01-28,-0.4181553012,1.415255652,,,,1.677159435
1997-01-29,-0.4120217437,1.402695204,,,,1.962937813
1997-01-30,-0.4058627793,1.39031831,,,,1.675150898
1997-01-31,-0.3996767929,1.378119549,,,,1.263228197
1997-02-01,-0.3934621022,0.06681282893,,,,1.252700692
1997-02-02,-0.3872169532,0.06681282893,,,,1.242299673
1997-02-03,-0.5655035124,-0.2224286545,,,,1.232021807
1997-02-04,-0.5596309188,-0.224362575,,,,1.278822067
1997-02-05,-0.5537606216,-0.2263003815,,,,1.191783381
1997-02-06,-0.5478918107,-0.2282421071,,,,2.017255632
1997-02-07,-0.5420236646,-0.2301877849,,,,1.536928163
1997-02-08,-0.5361553486,0.05826062948,,,,0.881151191
1997-02-09,-0.5302860147,0.05826062948,,,,0.8746098586
1997-02-10,-0.1268663303,0.665870308,,,,0.8681095613
1997-02-11,-0.120728278,0.6640417688,,,,1.749005712
1997-02-12,-0.1145375028,0.6622172743,,,,1.389400203
1997-02-13,-0.1082919976,0.6603968002,,,,1.130942345
1997-02-14,-0.1019896673,0.6585803224,,,,0.9971820148
1997-02-15,-0.09562832322,0.05119614689,,,,0.9644974822
1997-02-16,-0.089205677,0.05119614689,,,,0.9572278267
1997-02-17,-0.07818579796,0.05773915266,,,,0.9500121086
1997-02-18,-0.07216077661,0.05684082044,,,,0.943643857
1997-02-19,-0.06608339123,0.05594244252,,,,1.196815808
1997-02-20,-0.05995178387,0.05504401668,,,,1.63882868
1997-02-21,-0.0537640187,0.05414554072,,,,2.014305864
1997-02-22,-0.04751807746,0.04670232116,,,,1.576896518
1997-02-23,-0.04121185453,0.04670232116,,,,1.566661067
1997-02-24,0.5866531,0.9451279289,,,,1.556557538
1997-02-25,0.582841477,0.9429904092,,,,1.200245459
1997-02-26,0.5790409918,0.9411780499,,,,1.259784015
1997-02-27,0.5752514734,0.9397188416,,,,1.615587787
1997-02-28,0.5714727521,0.9386447266,,,,1.761676045
1997-03-01,0.5677046602,-0.0269208752,,,,1.752477961
1997-03-02,0.5639470316,-0.0269208752,,,,1.734043399
1997-03-03,1.302759952,1.116157239,,,,1.715995618
1997-03-04,1.293376229,1.111640403,,,,1.600393619
1997-03-05,1.284101738,1.107151282,,,,1.459477687
1997-03-06,1.274933939,1.102689535,,,,0.9187088247
1997-03-07,1.265870371,1.098254823,,,,1.376262073
1997-03-08,1.256908652,-0.03839018023,,,,0.8215406057
1997-03-09,1.248046472,-0.03839018023,,,,0.8154834172
1997-03-10,2.336072309,1.69077667,,,,0.8094776843
1997-03-11,2.306884958,1.682422317,,,,0.6495315901
1997-03-12,2.278565521,1.674155879,,,,0.764229942
1997-03-13,2.251069757,1.665975699,,,,0.9325193103
1997-03-14,2.224356529,1.657880163,,,,1.013384082
1997-03-15,2.198387527,-0.05017402149,,,,1.015152157
1997-03-16,2.173127023,-0.05017402149,,,,1.007187896
1997-03-17,1.884764661,-0.4889468667,,,,0.9992880622
1997-03-18,1.864793881,-0.4907476547,,,,1.541736857
1997-03-19,1.845272831,-0.4925530132,,,,1.676247623
1997-03-20,1.826183426,-0.4943629725,,,,1.888359701
1997-03-21,1.807508581,-0.4961775636,,,,1.621993587
1997-03-22,1.789232143,-0.05721814671,,,,0.8806120116
1997-03-23,1.771338825,-0.05721814671,,,,0.8745555261
1997-03-24,1.412181431,-0.6524683918,,,,0.8685369542
1997-03-25,1.402089531,-0.6486203716,,,,1.04587978
1997-03-26,1.392125387,-0.6447858803,,,,0.6653493159
1997-03-27,1.382285902,-0.6409647342,,,,0.2165147083
1997-03-28,1.372568085,-0.6371567519,,,,1.253697665
1997-03-29,1.362969041,-0.04030629114,,,,1.243899337
1997-03-30,1.353485972,-0.04030629114,,,,1.234214967
1997-03-31,1.470659054,0.1847569454,,,,1.224641763
1997-04-01,1.457992327,0.1814840569,,,,1.988786802
1997-04-02,1.445517483,0.178207789,,,,1.379661369
1997-04-03,1.433228898,0.1749280149,,,,1.598073278
1997-04-04,1.421121171,0.1716446067,,,,1.5368507
1997-04-05,1.409189113,-0.05768484119,,,,0.6096518652
1997-04-06,1.397427735,-0.05768484119,,,,0.6059438106
1997-04-07,0.9888210078,-0.7868450855,,,,0.6022473377
1997-04-08,0.9857411591,-0.7802604991,,,,0.2671035664
1997-04-09,0.9826743765,-0.7737046557,,,,0.2387131027
1997-04-10,0.9796205436,-0.7671766757,,,,0.2973587714
1997-04-11,0.9765795457,-0.7606756873,,,,0.5095960709
1997-04-12,0.9735512691,-0.01609744165,,,,0.857416285
1997-04-13,0.9705356017,-0.01609744165,,,,0.8506605319
1997-04-14,1.285523913,0.579049385,,,,0.8439437053
1997-04-15,1.276753518,0.5739829058,,,,0.5237742161
1997-04-16,1.268079791,0.5689276005,,,,0.1244192955
1997-04-17,1.259500609,0.5638830705,,,,-0.1668111961
1997-04-18,1.251013914,0.5588489187,,,,0.3351910397
1997-04-19,1.242617706,-0.04312034173,,,,0.349246887
1997-04-20,1.234310045,-0.04312034173,,,,0.3443318695
1997-04-21,0.3657070784,-1.695770525,,,,0.3394089811
1997-04-22,0.3707738454,-1.688656337,,,,0.9756372615
1997-04-23,0.3758840122,-1.681954856,,,,0.6930340776
1997-04-24,0.3810385163,-1.675675462,,,,1.142248773
1997-04-25,0.3862383225,-1.66982902,,,,1.298821582
1997-04-26,0.3914844241,0.03744875402,,,,1.44067335
1997-04-27,0.3967778438,0.03744875402,,,,1.430024929
1997-04-28,0.0798843427,-0.5760515029,,,,1.419563955
1997-04-29,0.08714439598,-0.5710692501,,,,1.498050386
1997-04-30,0.09450501849,-0.5660981879,,,,0.7600431129
1997-05-01,0.101970273,-0.5611379399,,,,0.873803247
1997-05-02,0.1095444441,-0.5561881307,,,,0.7768592689
1997-05-03,0.1172320541,0.06382064591,,,,-0.3813645213
1997-05-04,0.1250378812,0.06382064591,,,,-0.3909158825
1997-05-05,-1.021769972,-2.021261207,,,,-0.4006625301
1997-05-06,-1.014804124,-1.998476477,,,,0.8982962207
1997-05-07,-1.007920503,-1.976260481,,,,1.24936294
1997-05-08,-1.00111893,-1.95458826,,,,1.483738435
1997-05-09,-0.9943993298,-1.93343636,,,,1.431085
1997-05-10,-0.9877617366,0.0950109088,,,,0.8490495352
1997-05-11,-0.9812062966,0.0950109088,,,,0.8425286811
1997-05-12,0.1838773527,2.046409249,,,,0.8360453988
1997-05-13,0.1927064507,2.023576003,,,,0.8990458803
1997-05-14,0.2017054148,2.001312526,,,,1.170881593
1997-05-15,0.2108825251,1.979593903,,,,1.301097226
1997-05-16,0.2202466302,1.958396723,,,,0.7172559292
1997-05-17,0.2298071996,0.05922865608,,,,1.527560353
1997-05-18,0.2395743818,0.05922865608,,,,1.513229658
1997-05-19,0.7114902425,0.7829908376,,,,1.499137558
1997-05-20,0.7120119184,0.7774817225,,,,1.442148777
1997-05-21,0.7125339915,0.7720375124,,,,0.3480713969
1997-05-22,0.7130564626,0.766660144,,,,0.3525951869
1997-05-23,0.7135793322,0.7613518055,,,,0.09598437098
1997-05-24,0.7141026012,0.002726292535,,,,-0.252351977
1997-05-25,0.7146262701,0.002726292535,,,,-0.2594785528
1997-05-26,-0.3016863148,-1.631080846,,,,-0.2667025283
1997-05-27,-0.3014683681,-1.631907273,,,,-0.2733536943
1997-05-28,-0.301250459,-1.632734618,,,,0.367895185
1997-05-29,-0.3010325872,-1.633562882,,,,0.321617571
1997-05-30,-0.3008147529,-1.634392068,,,,0.1837601178
1997-05-31,-0.300596956,0.001618593889,,,,0.2647083634
1997-06-01,-0.3003791964,0.001618593889,,,,0.2587106563
1997-06-02,-0.2608564504,0.0667870865,,,,0.2526751355
1997-06-03,-0.2660956477,0.05987935768,,,,1.10467682
1997-06-04,-0.2713802001,0.0528889548,,,,0.6629369615
1997-06-05,-0.276711183,0.04581235081,,,,0.7034147628
1997-06-06,-0.2820897055,0.03864582551,,,,0.8320683201
1997-06-07,-0.2875169117,-0.03570210852,,,,0.08503615041
1997-06-08,-0.2929939824,-0.03570210852,,,,0.0794412148
1997-06-09,0.6491408295,1.49469807,,,,0.07380567764
1997-06-10,0.6437064304,1.488769037,,,,0.343878046
1997-06-11,0.6382885189,1.48288662,,,,0.117606469
1997-06-12,0.6328866106,1.477050146,,,,0.01254737341
1997-06-13,0.6275002247,1.471258959,,,,-0.1722057177
1997-06-14,0.6221288838,-0.04559357347,,,,0.2252339397
1997-06-15,0.6167721132,-0.04559357347,,,,0.2177530119
1997-06-16,0.445406672,-0.3110399287,,,,0.2101675534
1997-06-17,0.4403545635,-0.3111460348,,,,0.477946937
1997-06-18,0.4353015146,-0.3112521509,,,,0.6929303795
1997-06-19,0.4302470454,-0.3113582767,,,,0.8419263739
1997-06-20,0.4251906708,-0.3114644124,,,,0.6405580875
1997-06-21,0.4201319002,-0.04608264086,,,,0.6910591783
1997-06-22,0.4150702371,-0.04608264086,,,,0.6856285822
1997-06-23,0.3278434086,-0.1749647585,,,,0.6802488707
1997-06-24,0.323655706,-0.1729506293,,,,1.24426683
1997-06-25,0.3194655605,-0.1709365313,,,,0.977371473
1997-06-26,0.3152727085,-0.1689224395,,,,1.411864805
1997-06-27,0.3110768838,-0.1669083287,,,,1.590678068
1997-06-28,0.3068778177,-0.03589693056,,,,1.234446143
1997-06-29,0.3026752391,-0.03589693056,,,,1.230568297
1997-06-30,-1.836335441,-3.313732065,,,,1.22698107
1997-07-01,-1.828895603,-3.238009206,,,,1.405330262
1997-07-02,-1.82152364,-3.166740325,,,,1.077747485
1997-07-03,-1.814218459,-3.099495304,,,,0.2832265406
1997-07-04,-1.806978991,-3.035900138,,,,-0.8675375918
1997-07-05,-1.799804191,0.01349685028,,,,-0.8699808862
1997-07-06,-1.792693037,0.01349685028,,,,-0.8724337086
1997-07-07,-1.042105594,1.097806949,,,,-0.8748961351
1997-07-08,-1.038011564,1.099276408,,,,-0.07284264728
1997-07-09,-1.033940179,1.100749175,,,,-0.3013991745
1997-07-10,-1.029891179,1.102225264,,,,0.701247012
1997-07-11,-1.025864307,1.103704689,,,,0.4023264681
1997-07-12,-1.021859312,0.01675053425,,,,-0.1292087447
1997-07-13,-1.017875944,0.01675053425,,,,-0.1322522102
1997-07-14,-2.21214215,-1.767350272,,,,-0.1353056582
1997-07-15,-2.183748096,-1.748796591,,,,0.1820371287
1997-07-16,-2.156193033,-1.730634495,,,,-0.179966132
1997-07-17,-2.129434029,-1.712848873,,,,0.03717372037
1997-07-18,-2.103431168,-1.69542541,,,,0.7641617282
1997-07-19,-2.07814729,0.0551293079,,,,1.837590213
1997-07-20,-2.053547742,0.0551293079,,,,1.827434213
1997-07-21,-0.9098305685,1.789216588,,,,1.817711505
1997-07-22,-0.9137795527,1.774625683,,,,2.592596289
1997-07-23,-0.9177541602,1.760388531,,,,1.484677034
1997-07-24,-0.9217547219,1.746496444,,,,1.184270254
1997-07-25,-0.9257815748,1.732941346,,,,0.9697722846
1997-07-26,-0.9298350619,-0.01457328831,,,,0.8788609504
1997-07-27,-0.9339155328,-0.01457328831,,,,0.8823254257
1997-07-28,-0.4585294708,0.7072860575,,,,0.8868165803
1997-07-29,-0.4561053263,0.7205833923,,,,1.625131067
1997-07-30,-0.453685449,0.7342445248,,,,1.762260534
1997-07-31,-0.4512697934,0.7482893929,,,,1.29536921
1997-08-01,-0.4488583144,0.7627395111,,,,1.364108862
1997-08-02,-0.4464509671,0.01768775407,,,,1.99378517
1997-08-03,-0.4440477069,0.01768775407,,,,2.011166757
1997-08-04,-1.560141023,-1.750310664,,,,2.031272026
1997-08-05,-1.546833235,-1.734350836,,,,1.753459762
1997-08-06,-1.533739033,-1.718690656,,,,0.6859753795
1997-08-07,-1.520851995,-1.70331996,,,,0.1910905392
1997-08-08,-1.508165966,-1.688229058,,,,-0.05245476194
1997-08-09,-1.495675043,0.04527752242,,,,2.201773529
1997-08-10,-1.483373557,0.04527752242,,,,2.186052434
1997-08-11,-2.25215046,-1.21457793,,,,2.170998791
1997-08-12,-2.225584115,-1.212378437,,,,2.402444307
1997-08-13,-2.199754118,-1.210185864,,,,3.152444148
1997-08-14,-2.174625306,-1.208000169,,,,3.683688848
1997-08-15,-2.150164827,-1.205821312,,,,2.507364904
1997-08-16,-2.126341954,0.04973975649,,,,3.48170503
1997-08-17,-2.103127902,0.04973975649,,,,3.389500287
1997-08-18,-0.9354284908,1.988979063,,,,3.303592974
1997-08-19,-0.9385249944,1.966308062,,,,3.17704276
1997-08-20,-0.9416369382,1.944217314,,,,1.880247109
1997-08-21,-0.9447644753,1.92268136,,,,0.7312921132
1997-08-22,-0.9479077609,1.901676312,,,,2.702240271
1997-08-23,-0.9510669523,-0.01225748339,,,,3.283308624
1997-08-24,-0.9542422092,-0.01225748339,,,,3.207948472
1997-08-25,-0.2032191795,1.205427236,,,,3.137026398
1997-08-26,-0.2039970106,1.208802901,,,,2.663306991
1997-08-27,-0.2047753013,1.212196053,,,,3.023147961
1997-08-28,-0.2055540534,1.215606861,,,,2.661017813
1997-08-29,-0.2063332686,1.219035497,,,,2.771258585
1997-08-30,-0.2071129488,-0.005973576852,,,,2.873579635
1997-08-31,-0.2078930956,-0.005973576852,,,,2.81735141
1997-09-01,-1.056047489,-1.384785912,,,,2.763869186
1997-09-02,-1.04921251,-1.372668733,,,,2.711506249
1997-09-03,-1.042433684,-1.360722156,,,,2.529214808
1997-09-04,-1.035709969,-1.348941263,,,,2.731332025
1997-09-05,-1.029040346,-1.337321326,,,,2.86429437
1997-09-06,-1.02242382,0.03649695391,,,,2.26788838
1997-09-07,-1.015859421,0.03649695391,,,,2.235742818
1997-09-08,-0.314066496,1.171746193,,,,2.204646249
1997-09-09,-0.3142276161,1.162292525,,,,2.223917085
1997-09-10,-0.3143887594,1.152938397,,,,1.914829978
1997-09-11,-0.3145499259,1.143681352,,,,2.303155001
1997-09-12,-0.3147111155,1.134519006,,,,2.988483963
1997-09-13,-0.3148723284,-0.001179583702,,,,2.498969179
1997-09-14,-0.3150335644,-0.001179583702,,,,2.458638227
1997-09-15,-1.360319587,-1.689010692,,,,2.419862991
1997-09-16,-1.353013174,-1.674564972,,,,2.670322543
1997-09-17,-1.345776949,-1.660369032,,,,1.62860563
1997-09-18,-1.338609631,-1.646415016,,,,1.780399733
1997-09-19,-1.331509972,-1.632695409,,,,1.44984876
1997-09-20,-1.324476757,0.02509117933,,,,1.062285006
1997-09-21,-1.317508798,0.02509117933,,,,1.054209898
1997-09-22,-0.2294202707,1.759834594,,,,1.046206162
1997-09-23,-0.2294193561,1.745009019,,,,0.7045257221
1997-09-24,-0.2294184415,1.730444783,,,,0.6583418975
1997-09-25,-0.2294175269,1.716133612,,,,0.977155141
1997-09-26,-0.2294166123,1.702067591,,,,1.131222163
1997-09-27,-0.2294156977,6.794576934e-06,,,,0.7688377884
1997-09-28,-0.2294147831,6.794576934e-06,,,,0.762396691
1997-09-29,-1.51389573,-2.004733268,,,,0.7559825359
1997-09-30,-1.507441824,-1.990262419,,,,0.734350861
1997-10-01,-1.501042736,-1.976031617,,,,1.073983397
1997-10-02,-1.494697612,-1.962033904,,,,0.7658778872
1997-10-03,-1.48840562,-1.948262606,,,,0.7337330578
1997-10-04,-1.482165945,0.01725066303,,,,0.3526562149
1997-10-05,-1.475977789,0.01725066303,,,,0.3484740356
1997-10-06,1.390248504,4.312198722,,,,0.3442909141
1997-10-07,1.37879737,4.158076603,,,,0.3775569248
1997-10-08,1.367503777,4.018416973,,,,-0.3050251285
1997-10-09,1.356363428,3.891062298,,,,-0.05762347188
